X,Y,Index_,Event_Unique_Id,Occurrence_year,Division,Homicide_Type,Occurrence_Date,Hood_ID,Neighbourhood,Long,Lat,ObjectId
-8856357.99105637,5428376.44321031,1282,GO-20191619393,2019,D31,Shooting,2019/08/25 04:00:00+00,21,Humber Summit (21),-79.55801745,43.76000003,1056
-8850592.80583516,5422404.94391938,1283,GO-20191695351,2019,D31,Other,2019/09/04 04:00:00+00,26,Downsview-Roding-CFB (26),-79.50622791,43.72124427,1057
-8822238.89218115,5427495.24903253,1284,GO-20191683554,2019,D43,Other,2019/09/03 04:00:00+00,127,Bendale (127),-79.25152037,43.75428255,1058
-8826526.77870395,5432577.47709173,1285,GO-2019598298,2019,D42,Other,2019/04/03 04:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.29003911,43.78725022,1059
-8813687.73187497,5433098.44103382,1286,GO-20191745744,2019,D43,Stabbing,2019/09/11 04:00:00+00,134,Highland Creek (134),-79.17470399,43.79062861,1060
-8844683.12791489,5420208.56161943,1287,GO-20191782132,2019,D13,Shooting,2019/09/16 04:00:00+00,31,Yorkdale-Glen Park (31),-79.45314037,43.70698317,1061
-8823223.62884948,5437739.20000632,1288,GO-20191806337,2019,D42,Shooting,2019/09/19 04:00:00+00,130,Milliken (130),-79.26036641,43.82071496,1062
-8826119.06884253,5430083.66553642,1289,GO-20191828916,2019,D41,Other,2019/09/22 04:00:00+00,126,Dorset Park (126),-79.28637659,43.7710755,1063
-8857258.6503397,5411635.02063358,1290,GO-20191840069,2019,D22,Shooting,2019/09/24 04:00:00+00,13,Etobicoke West Mall (13),-79.56610821,43.65128273,1064
-8837170.42038413,5414139.979131,1292,GO-20191843578,2019,D51,Other,2019/09/24 04:00:00+00,76,Bay Street Corridor (76),-79.38565257,43.66756225,1065
-8859862.81175314,5427749.58774784,1293,GO-20191878460,2019,D23,Shooting,2019/09/29 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58950179,43.75593284,1066
-8851162.98983297,5426856.11274016,1294,GO-20191894014,2019,D31,Shooting,2019/10/01 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,1067
-8851162.98983297,5426856.11274016,1295,GO-20191894014,2019,D31,Shooting,2019/10/01 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51134996,43.75013528,1068
-8837071.84029586,5411077.93097725,1297,GO-20191901852,2019,D52,Stabbing,2019/10/02 04:00:00+00,76,Bay Street Corridor (76),-79.38476701,43.64766165,1069
-8829442.13486709,5418859.70065713,1299,GO-20191930830,2019,D54,Other,2019/10/07 04:00:00+00,60,Woodbine-Lumsden (60),-79.3162282,43.69822334,1070
-8859646.18736364,5424815.00343052,1300,GO-20191981086,2019,D23,Shooting,2019/10/14 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58755582,43.73688887,1071
-8834100.80212343,5436262.31502457,1301,GO-20192006688,2019,D33,Shooting,2019/10/17 04:00:00+00,48,Hillcrest Village (48),-79.35807772,43.81114186,1072
-8846672.94377531,5409631.83584849,1302,GO-20192021028,2019,D11,Shooting,2019/10/19 04:00:00+00,87,High Park-Swansea (87),-79.47101519,43.63826102,1073
-8837747.83903565,5419055.30017183,1303,GO-20192067798,2019,D53,Other,2019/10/26 04:00:00+00,104,Mount Pleasant West (104),-79.39083961,43.69949369,1074
-8839229.26880038,5414124.82379729,1304,GO-20192106976,2019,D53,Stabbing,2019/10/31 04:00:00+00,95,Annex (95),-79.40414752,43.66746377,1075
-8856146.35823284,5405934.34132529,1305,GO-20192131648,2019,D22,Shooting,2019/11/04 05:00:00+00,14,Islington-City Centre West (14),-79.55611632,43.61421803,1076
-8827597.35939761,5418314.28729036,1307,GO-20192136178,2019,D54,Shooting,2019/11/05 05:00:00+00,61,Taylor-Massey (61),-79.2996563,43.69468093,1077
-8850368.1263673,5419822.29473155,1308,GO-20192150110,2019,D12,Shooting,2019/11/07 05:00:00+00,113,Weston (113),-79.50420958,43.70447479,1078
-8843252.02569195,5417821.89387527,1309,GO-20192212187,2019,D13,Shooting,2019/11/16 05:00:00+00,107,Oakwood Village (107),-79.44028456,43.6914827,1079
-8821477.42567591,5426032.0973314,1310,GO-20192263515,2019,D43,Shooting,2019/11/23 05:00:00+00,138,Eglinton East (138),-79.24468,43.74478793,1080
-8854649.39049359,5427349.54480079,1314,GO-20192361770,2019,D31,Shooting,2019/12/07 05:00:00+00,21,Humber Summit (21),-79.54266883,43.75333712,1081
-8835325.83415779,5433201.14644509,1316,GO-20192390277,2019,D33,Shooting,2019/12/11 05:00:00+00,49,Bayview Woods-Steeles (49),-79.36908237,43.79129462,1082
-8861331.03012069,5422787.56349317,1317,GO-20192390677,2019,D23,Other,2019/12/11 05:00:00+00,1,West Humber-Clairville (1),-79.60269102,43.72372827,1083
-8847950.05440705,5423532.37552751,1318,GO-20192412908,2019,D31,Shooting,2019/12/15 05:00:00+00,26,Downsview-Roding-CFB (26),-79.48248767,43.72856336,1084
-8827828.4575473,5426389.55689593,1319,GO-20192378461,2019,D41,Stabbing,2019/12/10 05:00:00+00,119,Wexford/Maryvale (119),-79.30173229,43.74710768,1085
-8851154.83345388,5418878.35275941,1320,GO-20192452711,2019,D12,Other,2019/12/20 05:00:00+00,113,Weston (113),-79.51127669,43.69834448,1086
-8839435.34232854,5413324.07336509,1321,GO-20192464487,2019,D14,Other,2019/12/22 05:00:00+00,79,University (79),-79.40599871,43.66226023,1087
-8842838.91683523,5409704.39033954,1322,GO-20192470898,2019,D14,Stabbing,2019/12/23 05:00:00+00,85,South Parkdale (85),-79.43657354,43.63873271,1088
-8835538.42210255,5412713.82926057,1324,GO-20192465270,2019,D51,Stabbing,2019/12/22 05:00:00+00,73,Moss Park (73),-79.37099208,43.65829436,1089
-8857110.92492264,5409798.24026245,1325,GO-20192490349,2019,D22,Shooting,2019/12/27 05:00:00+00,13,Etobicoke West Mall (13),-79.56478117,43.63934284,1090
-8820922.26869615,5425542.36130925,1326,GO-20192503671,2019,D43,Shooting,2019/12/29 05:00:00+00,138,Eglinton East (138),-79.23969294,43.74160962,1091
-8834164.20302621,5413347.93387951,1327,GO-20205967,2020,D51,Shooting,2020/01/01 05:00:00+00,72,Regent Park (72),-79.35864726,43.66241529,1092
-8819477.44745917,5436391.64620034,1328,GO-20192520736,2019,D42,Shooting,2019/12/31 05:00:00+00,132,Malvern (132),-79.22671389,43.81198024,1093
-8827558.39757583,5432013.76219878,1331,GO-20192445475,2019,D42,Stabbing,2019/12/19 05:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.2993063,43.78359438,1094
-8817515.94571124,5432549.48358663,1332,GO-202069552,2020,D43,Shooting,2020/01/11 05:00:00+00,135,Morningside (135),-79.20909342,43.78706868,1095
-8828155.45632512,5431712.63670377,1333,GO-202082425,2020,D42,Stabbing,2020/01/13 05:00:00+00,118,Tam O'Shanter-Sullivan (118),-79.30466977,43.78164141,1096
-8820034.22747711,5430909.88081115,1334,GO-2020135493,2020,D43,Shooting,2020/01/20 05:00:00+00,137,Woburn (137),-79.23171553,43.77643477,1097
-8842386.23723911,5416844.93195373,1337,GO-2020136609,2020,D13,Other,2020/01/20 05:00:00+00,107,Oakwood Village (107),-79.43250705,43.68513656,1098
-8818668.96071422,5424770.78833009,1338,GO-2020174603,2020,D43,Shooting,2020/01/25 05:00:00+00,139,Scarborough Village (139),-79.21945113,43.73660189,1099
-8838683.19437788,5409760.55281965,1339,GO-2020219180,2020,D14,Shooting,2020/01/31 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39924205,43.63909783,1100
-8838683.19437788,5409760.55281965,1340,GO-2020219180,2020,D14,Shooting,2020/01/31 05:00:00+00,77,Waterfront Communities-The Island (77),-79.39924205,43.63909783,1101
-8831120.91961745,5416317.33476999,1342,GO-2020249293,2020,D54,Shooting,2020/02/05 05:00:00+00,65,Greenwood-Coxwell (65),-79.33130898,43.68170912,1102
-8828519.84843308,5425965.37153932,1343,GO-2018661938,2018,D41,Other,2018/04/08 04:00:00+00,119,Wexford/Maryvale (119),-79.30794316,43.7443549,1103
-8857960.2915242,5411616.57085097,1344,GO-2020271347,2020,D22,Shooting,2020/02/07 05:00:00+00,13,Etobicoke West Mall (13),-79.57241116,43.65116281,1104
-8821896.51238929,5433286.30516681,1345,GO-2020372105,2020,D42,Other,2020/02/21 05:00:00+00,128,Agincourt South-Malvern West (128),-79.24844472,43.79184684,1105
-8845290.84327903,5423895.90970169,1346,GO-2020390671,2020,D32,Stabbing,2020/02/24 05:00:00+00,26,Downsview-Roding-CFB (26),-79.45859957,43.73092317,1106
-8824338.2920615,5432318.91433908,1348,GO-2020524758,2020,D42,Shooting,2020/03/13 04:00:00+00,128,Agincourt South-Malvern West (128),-79.2703796,43.7855734,1107
-8844071.46738799,5418557.30905301,1349,GO-2020538385,2020,D13,Stabbing,2020/03/15 04:00:00+00,107,Oakwood Village (107),-79.44764573,43.69625936,1108
-8826383.21552265,5422318.91985341,1350,GO-2020562795,2020,D41,Shooting,2020/03/18 04:00:00+00,120,Clairlea-Birchmount (120),-79.28874946,43.72068578,1109
-8836611.81583975,5412326.04629205,1351,GO-2020580138,2020,D51,Shooting,2020/03/21 04:00:00+00,76,Bay Street Corridor (76),-79.38063454,43.65577409,1110
-8848730.0121929,5417130.93263094,1354,GO-2020530236,2020,D12,Other,2020/03/11 04:00:00+00,115,Mount Dennis (115),-79.48949415,43.68699443,1111
-8829783.19774937,5434080.16720778,1356,GO-2020665733,2020,D42,Other,2020/04/05 04:00:00+00,117,L'Amoreaux (117),-79.31929202,43.79699447,1112
-8833382.73240848,5419638.51727003,1357,GO-2020668167,2020,D53,Shooting,2020/04/05 04:00:00+00,55,Thorncliffe Park (55),-79.35162719,43.70328132,1113
-8842381.58185801,5416096.7880573,1358,GO-2020686647,2020,D13,Shooting,2020/04/08 04:00:00+00,94,Wychwood (94),-79.43246523,43.68027632,1114
-8820170.28327195,5431389.10470631,1359,GO-2020648505,2020,D43,Other,2020/04/05 04:00:00+00,137,Woburn (137),-79.23293774,43.77954305,1115
-8836236.83279542,5430288.62030397,1360,GO-2020717283,2020,D33,Other,2020/04/14 04:00:00+00,52,Bayview Village (52),-79.37726601,43.77240499,1116
-8849908.186514,5406400.37075053,1361,GO-2020762187,2020,D22,Other,2020/04/21 04:00:00+00,17,Mimico (includes Humber Bay Shores) (17),-79.50007787,43.61724892,1117
-8850661.4632443,5425344.3978041,1362,GO-2020790951,2020,D31,Shooting,2020/04/26 04:00:00+00,25,Glenfield-Jane Heights (25),-79.50684467,43.74032482,1118
-8820256.98111777,5421757.41799751,1363,GO-20192385631,2019,D43,Other,2019/12/11 05:00:00+00,123,Cliffcrest (123),-79.23371656,43.71704024,1119
-8827601.87340296,5426456.9761161,1364,GO-2020828038,2020,D41,Shooting,2020/05/02 04:00:00+00,119,Wexford/Maryvale (119),-79.29969685,43.74754519,1120
-8837702.78692454,5418918.0313292,1365,GO-2020893378,2020,D53,Other,2020/05/14 04:00:00+00,104,Mount Pleasant West (104),-79.3904349,43.69860218,1121
-8859224.47573666,5426344.5483571,1366,GO-2020898005,2020,D23,Shooting,2020/05/14 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58376752,43.7468156,1122
-8830321.64344717,5431111.52220509,1367,GO-2020915335,2020,D42,Shooting,2020/05/17 04:00:00+00,46,Pleasant View (46),-79.32412896,43.77774265,1123
-8822706.88599961,5425298.14632652,1368,GO-2020909524,2020,D41,Other,2020/05/19 04:00:00+00,138,Eglinton East (138),-79.25572443,43.74002464,1124
-8837879.37080639,5410725.71111531,1369,GO-2020971451,2020,D52,Shooting,2020/05/26 04:00:00+00,77,Waterfront Communities-The Island (77),-79.39202118,43.64537211,1125
-8860228.10554898,5425152.61700569,1370,GO-2020993900,2020,D23,Shooting,2020/05/30 04:00:00+00,1,West Humber-Clairville (1),-79.59278328,43.73908012,1126
-8833307.39249031,5421227.36845144,1371,GO-20201063476,2020,D53,Shooting,2020/06/09 04:00:00+00,55,Thorncliffe Park (55),-79.3509504,43.7135987,1127
-8844177.40235502,5415551.55016848,1372,GO-20201127664,2020,D13,Shooting,2020/06/19 04:00:00+00,92,Corso Italia-Davenport (92),-79.44859736,43.67673399,1128
-8835669.34829526,5414151.13327552,1373,GO-20201173382,2020,D51,Stabbing,2020/06/25 04:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37216821,43.66763473,1129
-8831319.15068749,5434262.34335071,1374,GO-20201233592,2020,D42,Shooting,2020/07/04 04:00:00+00,117,L'Amoreaux (117),-79.33308972,43.79817569,1130
-8849200.15670392,5414772.65647486,1375,GO-20201281439,2020,D12,Shooting,2020/07/10 04:00:00+00,111,Rockcliffe-Smythe (111),-79.49371753,43.67167327,1131
-8822534.31629859,5430942.76124856,1376,GO-20201278229,2020,D43,Shooting,2020/07/10 04:00:00+00,127,Bendale (127),-79.25417421,43.77664804,1132
-8835689.57393354,5412694.72645963,1377,GO-20201267365,2020,D51,Other,2020/07/09 04:00:00+00,73,Moss Park (73),-79.3723499,43.65817021,1133
-8831490.46804423,5417113.95433097,1378,GO-20201466110,2020,D54,Other,2020/08/03 04:00:00+00,59,Danforth East York (59),-79.33462869,43.68688414,1134
-8841110.74853236,5411465.36771656,1379,GO-20201486174,2020,D14,Stabbing,2020/08/09 04:00:00+00,81,Trinity-Bellwoods (81),-79.42104914,43.65018001,1135
-8821486.35572546,5425936.55985424,1380,GO-20201506702,2020,D43,Shooting,2020/08/12 04:00:00+00,138,Eglinton East (138),-79.24476022,43.74416792,1136
-8840489.52120843,5410317.24925164,1381,GO-20201505493,2020,D14,Stabbing,2020/08/11 04:00:00+00,82,Niagara (82),-79.41546856,43.64271687,1137
-8839714.58727119,5428007.51531917,1382,GO-20201568363,2020,D32,Shooting,2020/08/20 04:00:00+00,51,Willowdale East (51),-79.40850721,43.75760637,1138
-8835538.42210255,5412713.82926057,1383,GO-20201607604,2020,D51,Stabbing,2020/08/26 04:00:00+00,73,Moss Park (73),-79.37099208,43.65829436,1139
-8814965.81098627,5429672.2666882,1384,GO-20201583370,2020,D43,Stabbing,2020/08/22 04:00:00+00,136,West Hill (136),-79.18618517,43.76840677,1140
-8814965.81098627,5429672.2666882,1385,GO-20201583370,2020,D43,Stabbing,2020/08/22 04:00:00+00,136,West Hill (136),-79.18618517,43.76840677,1141
-8848742.75270862,5427016.87779304,1386,GO-20201655784,2020,D31,Shooting,2020/09/02 04:00:00+00,27,York University Heights (27),-79.4896086,43.75117849,1142
-8859317.52324624,5423425.5044639,1387,GO-20201691332,2020,D23,Stabbing,2020/09/07 04:00:00+00,1,West Humber-Clairville (1),-79.58460338,43.72786961,1143
-8848301.02472401,5414284.62394587,1388,GO-20201713867,2020,D11,Shooting,2020/09/10 04:00:00+00,111,Rockcliffe-Smythe (111),-79.48564049,43.66850215,1144
-8856539.83589736,5421184.48578414,1389,GO-20201730504,2020,D23,Stabbing,2020/09/12 04:00:00+00,1,West Humber-Clairville (1),-79.55965099,43.71332026,1145
-8852439.89452365,5419805.86583506,1390,GO-20201728164,2020,D12,Stabbing,2020/09/12 04:00:00+00,113,Weston (113),-79.52282059,43.7043681,1146
-8852439.89452365,5419805.86583506,1392,GO-20201728164,2020,D12,Stabbing,2020/09/12 04:00:00+00,113,Weston (113),-79.52282059,43.7043681,1147
-8816848.62432575,5435031.47507352,1394,GO-20201786596,2020,D42,Shooting,2020/09/20 04:00:00+00,132,Malvern (132),-79.20309877,43.80316244,1148
-8852403.5064085,5429530.94289549,1396,GO-20201816857,2020,D31,Shooting,2020/09/24 04:00:00+00,24,Black Creek (24),-79.52249371,43.76748998,1149
-8859709.60496435,5426267.62691806,1397,GO-20201838399,2020,D23,Shooting,2020/09/27 04:00:00+00,2,Mount Olive-Silverstone-Jamestown (2),-79.58812551,43.74631642,1150
-8850668.85040571,5419836.37072658,1398,GO-20201863629,2020,D12,Shooting,2020/10/01 04:00:00+00,113,Weston (113),-79.50691103,43.7045662,1151
-8848868.2409442,5424889.4815023,1399,GO-20201876749,2020,D31,Shooting,2020/10/03 04:00:00+00,26,Downsview-Roding-CFB (26),-79.49073588,43.73737227,1152
-8842488.21257185,5423365.62794011,1401,GO-20201908230,2020,D32,Shooting,2020/10/07 04:00:00+00,32,Englemount-Lawrence (32),-79.43342311,43.72748092,1153
-8833724.22053122,5433411.74384567,1402,GO-20201989086,2020,D33,Other,2020/09/28 04:00:00+00,47,Don Valley Village (47),-79.35469483,43.79266025,1154
-8826003.97673419,5417691.64817446,1403,GO-20202026517,2020,D41,Shooting,2020/10/25 04:00:00+00,121,Oakridge (121),-79.2853427,43.69063669,1155
-8851983.63934549,5429788.97887656,1404,GO-20201838773,2020,D31,Shooting,2020/09/27 04:00:00+00,24,Black Creek (24),-79.51872198,43.76916389,1156
-8851783.61380526,5428680.28814231,1405,GO-20202114189,2020,D31,Shooting,2020/11/07 05:00:00+00,24,Black Creek (24),-79.51692512,43.76197135,1157
-8809536.00912691,5433329.13773208,1406,GO-20202177333,2020,D43,Stabbing,2020/11/16 05:00:00+00,131,Rouge (131),-79.13740843,43.79212459,1158
-8841483.05100334,5413322.50379904,1407,GO-20202188906,2020,D14,Stabbing,2020/11/18 05:00:00+00,80,Palmerston-Little Italy (80),-79.42439359,43.66225003,1159
-8829371.38353832,5426976.35994597,1408,GO-20202213650,2020,D33,Stabbing,2020/11/22 05:00:00+00,45,Parkwoods-Donalda (45),-79.31559263,43.75091557,1160
-8844707.30762148,5420350.97464494,1409,GO-20202271563,2020,D13,Shooting,2020/12/02 05:00:00+00,31,Yorkdale-Glen Park (31),-79.45335758,43.70790796,1161
-8842700.08027951,5412958.38091445,1410,GO-20202295266,2020,D14,Other,2020/12/06 05:00:00+00,83,Dufferin Grove (83),-79.43532635,43.65988369,1162
-8839433.58236739,5411793.23457045,1411,GO-2020982844,2020,D52,Other,2020/12/08 05:00:00+00,81,Trinity-Bellwoods (81),-79.4059829,43.65231108,1163
-8830096.53317288,5416027.31570224,1412,GO-20202279344,2020,D55,Stabbing,2020/12/08 05:00:00+00,65,Greenwood-Coxwell (65),-79.32210676,43.67982498,1164
-8837816.92836442,5420386.0227013,1413,GO-20202381546,2020,D53,Other,2020/12/18 05:00:00+00,104,Mount Pleasant West (104),-79.39146025,43.70813555,1165
-8833920.22743783,5431706.91794786,1414,GO-20202400901,2020,D33,Stabbing,2020/12/21 05:00:00+00,47,Don Valley Village (47),-79.35645559,43.78160432,1166
-8823199.2932956,5424380.11834611,1415,GO-202179788,2021,D41,Stabbing,2021/01/13 05:00:00+00,124,Kennedy Park (124),-79.2601478,43.73406617,1167
-8856310.73815892,5426649.72867606,1416,GO-2021105728,2021,D31,Shooting,2021/01/17 05:00:00+00,22,Humbermede (22),-79.55759297,43.74879602,1168
-8850314.25329973,5429185.76857246,1417,GO-2021133150,2021,D31,Shooting,2021/01/21 05:00:00+00,27,York University Heights (27),-79.50372563,43.76525072,1169
-8837442.85702673,5416466.94411004,1419,GO-2021185744,2021,D53,Shooting,2021/01/29 05:00:00+00,98,Rosedale-Moore Park (98),-79.38809991,43.68268105,1170
-8850424.67889502,5421557.47956179,1420,GO-2021198314,2021,D12,Shooting,2021/01/31 05:00:00+00,28,Rustic (28),-79.5047176,43.71574209,1171
-8819874.41721612,5433864.03338455,1422,GO-2021238843,2021,D42,Shooting,2021/02/06 05:00:00+00,132,Malvern (132),-79.23027993,43.79559304,1172
-8827876.3349471,5425873.6977479,1423,GO-2021250265,2021,D41,Shooting,2021/02/08 05:00:00+00,119,Wexford/Maryvale (119),-79.30216238,43.74375996,1173
-8845674.44801791,5421056.85389002,1424,GO-2021251003,2021,D32,Shooting,2021/02/08 05:00:00+00,31,Yorkdale-Glen Park (31),-79.46204555,43.71249153,1174
-8828447.81359059,5417122.0901794,1425,GO-2021257693,2021,D55,Shooting,2021/02/09 05:00:00+00,62,East End-Danforth (62),-79.30729606,43.68693699,1175
-8852974.48745387,5419317.83515487,1426,GO-2021204256,2021,D23,Other,2021/01/21 05:00:00+00,8,Humber Heights-Westmount (8),-79.52762292,43.70119872,1176
-8857115.99107267,5416646.59458407,1427,GO-2021277195,2021,D23,Shooting,2021/02/12 05:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56482668,43.68384812,1177
-8849232.51060073,5410509.51439104,1429,GO-2021363118,2021,D22,Other,2021/02/26 05:00:00+00,16,Stonegate-Queensway (16),-79.49400817,43.64396672,1178
-8846600.25214782,5417782.34779722,1430,GO-2021368408,2021,D12,Stabbing,2021/02/27 05:00:00+00,110,Keelesdale-Eglinton West (110),-79.47036219,43.69122583,1179
-8835617.43111114,5413978.3932834,1431,GO-2021334695,2021,D51,Other,2021/02/19 05:00:00+00,71,Cabbagetown-South St.James Town (71),-79.37170183,43.66651225,1180
-8849669.69007095,5418908.48043397,1432,GO-2021437169,2021,D12,Stabbing,2021/03/09 05:00:00+00,30,Brookhaven-Amesbury (30),-79.49793542,43.69854015,1181
-8851058.18475878,5426716.21439604,1433,GO-2021511040,2021,D31,Other,2021/03/19 04:00:00+00,25,Glenfield-Jane Heights (25),-79.51040848,43.74922746,1182
-8852745.80827671,5419071.27196713,1434,GO-2021611765,2021,D23,Shooting,2021/04/03 04:00:00+00,8,Humber Heights-Westmount (8),-79.52556866,43.69959742,1183
-8833405.17107824,5434089.57651536,1435,GO-2021614694,2021,D33,Stabbing,2021/04/04 04:00:00+00,48,Hillcrest Village (48),-79.35182876,43.79705548,1184
-8833104.50047319,5417655.40182828,1436,GO-2021618567,2021,D54,Stabbing,2021/04/04 04:00:00+00,57,Broadview North (57),-79.34912779,43.69040125,1185
-8826067.05703684,5430160.44461142,1437,GO-2021646518,2021,D41,Stabbing,2021/04/08 04:00:00+00,126,Dorset Park (126),-79.28590936,43.77157355,1186
-8850490.14922714,5420429.18039454,1438,GO-2021700719,2021,D12,Shooting,2021/04/16 04:00:00+00,113,Weston (113),-79.50530573,43.7084158,1187
-8829386.54525297,5419544.5657726,1439,GO-2021683552,2021,D55,Stabbing,2021/04/05 04:00:00+00,54,O'Connor-Parkview (54),-79.31572883,43.70267118,1188
-8857513.23022278,5415394.54625613,1440,GO-2021904598,2021,D23,Shooting,2021/05/16 04:00:00+00,7,Willowridge-Martingrove-Richview (7),-79.56839514,43.67571392,1189
-8825885.15653611,5437147.57987731,1441,GO-2021951127,2021,D42,Other,2021/05/22 04:00:00+00,130,Milliken (130),-79.28427532,43.81688029,1190
-8817991.99126847,5428549.7118326,1442,GO-20211087369,2021,D43,Shooting,2021/06/11 04:00:00+00,137,Woburn (137),-79.21336981,43.76112419,1191
-8821460.17004164,5425932.36245934,1443,GO-20211107853,2021,D43,Shooting,2021/06/13 04:00:00+00,138,Eglinton East (138),-79.24452499,43.74414068,1192
-8821460.17004164,5425932.36245934,1444,GO-20211107853,2021,D43,Shooting,2021/06/13 04:00:00+00,138,Eglinton East (138),-79.24452499,43.74414068,1193
-8847692.34421988,5418025.76046674,1445,GO-20211108068,2021,D12,Shooting,2021/06/14 04:00:00+00,112,Beechborough-Greenbrook (112),-79.48017262,43.69280689,1194
-8821515.33107572,5425791.89413495,1446,GO-20211112628,2021,D43,Other,2021/06/13 04:00:00+00,138,Eglinton East (138),-79.24502051,43.74322907,1195
-8848099.53533248,5417758.3064756,1447,GO-20211158175,2021,D12,Shooting,2021/06/21 04:00:00+00,112,Beechborough-Greenbrook (112),-79.48383048,43.69106967,1196
-8840876.64364322,5412669.03352393,2644,GO-20211028789,2021,D14,Other,2021/06/02 04:00:00+00,80,Palmerston-Little Italy (80),-79.41894614,43.65800323,1197
-8824415.95076467,5421313.43008727,2647,GO-2021424868,2021,D41,Other,2021/03/06 05:00:00+00,120,Clairlea-Birchmount (120),-79.27107722,43.7141575,1198
-8839938.51421929,5428368.32825937,2694,GO-2018725711,2018,D32,Other,2018/04/23 04:00:00+00,38,Lansing-Westgate (38),-79.41051878,43.75994738,1199
